# time  ID  size  fromHost  toHost  TTL  isResponse
45921.0000 A3168 20 Street_3 Avenue_17 300 N 
45937.0000 A3169 20 Street_5 Avenue_12 300 N 
45953.0000 A3170 20 Avenue_17 Street_6 300 N 
45966.0000 A3171 20 Avenue_13 Street_6 300 N 
45985.0000 A3172 20 Street_3 Street_8 300 N 
46000.0000 A3173 20 Avenue_12 Street_1 300 N 
46010.0000 A3174 20 Street_7 Avenue_20 300 N 
46027.0000 A3175 20 Street_1 Street_7 300 N 
46040.0000 A3176 20 Avenue_15 Avenue_16 300 N 
46050.0000 A3177 20 Street_7 Street_8 300 N 
46063.0000 A3178 20 Avenue_17 Street_7 300 N 
46074.0000 A3179 20 Avenue_17 Street_6 300 N 
46090.0000 A3180 20 Street_6 Avenue_14 300 N 
46108.0000 A3181 20 Street_7 Avenue_19 300 N 
46120.0000 A3182 20 Avenue_17 Street_7 300 N 
46133.0000 A3183 20 Street_9 Avenue_16 300 N 
46148.0000 A3184 20 Street_6 Street_7 300 N 
46161.0000 A3185 20 Avenue_13 Avenue_17 300 N 
46174.0000 A3186 20 Avenue_19 Avenue_20 300 N 
46190.0000 A3187 20 Avenue_19 Street_6 300 N 
46206.0000 A3188 20 Avenue_16 DENVpatients_0 300 N 
46221.0000 A3189 20 Avenue_18 Street_6 300 N 
46235.0000 A3190 20 Street_1 Street_9 300 N 
46245.0000 A3191 20 Street_5 Street_6 300 N 
46264.0000 A3192 20 Street_8 Avenue_12 300 N 
46282.0000 A3193 20 Avenue_19 Street_9 300 N 
46298.0000 A3194 20 Street_2 Street_5 300 N 
46315.0000 A3195 20 Street_6 Street_2 300 N 
46332.0000 A3196 20 Avenue_17 Street_8 300 N 
46342.0000 A3197 20 Avenue_20 Avenue_11 300 N 
46353.0000 A3198 20 Avenue_16 Street_3 300 N 
46371.0000 A3199 20 Avenue_17 Avenue_16 300 N 
46388.0000 A3200 20 Avenue_20 Street_4 300 N 
46407.0000 A3201 20 Avenue_13 Avenue_17 300 N 
46418.0000 A3202 20 Street_10 Street_9 300 N 
46429.0000 A3203 20 Avenue_20 Hospital_21 300 N 
46446.0000 A3204 20 Street_4 Street_6 300 N 
46460.0000 A3205 20 Avenue_15 Street_10 300 N 
46471.0000 A3206 20 Avenue_11 Street_7 300 N 
46484.0000 A3207 20 Avenue_16 Street_10 300 N 
46496.0000 A3208 20 Street_10 Avenue_15 300 N 
46508.0000 A3209 20 Street_9 Hospital_21 300 N 
46521.0000 A3210 20 Street_8 Avenue_13 300 N 
46534.0000 A3211 20 Avenue_16 Street_6 300 N 
46552.0000 A3212 20 Street_5 Avenue_18 300 N 
46567.0000 A3213 20 DENVpatients_0 Avenue_11 300 N 
46584.0000 A3214 20 Avenue_20 Street_3 300 N 
46596.0000 A3215 20 Street_5 Street_2 300 N 
46608.0000 A3216 20 Street_2 Avenue_11 300 N 
46618.0000 A3217 20 Avenue_11 Avenue_19 300 N 
46631.0000 A3218 20 Street_3 Street_5 300 N 
46642.0000 A3219 20 Avenue_17 Avenue_14 300 N 
46654.0000 A3220 20 Street_7 Avenue_18 300 N 
46664.0000 A3221 20 Avenue_13 Street_1 300 N 
46682.0000 A3222 20 Avenue_17 Avenue_12 300 N 
46701.0000 A3223 20 Avenue_20 Street_1 300 N 
46719.0000 A3224 20 Avenue_16 DENVpatients_0 300 N 
46730.0000 A3225 20 Avenue_17 Avenue_13 300 N 
46748.0000 A3226 20 Street_9 Avenue_18 300 N 
46767.0000 A3227 20 Street_10 Avenue_11 300 N 
46779.0000 A3228 20 Avenue_17 Street_1 300 N 
46797.0000 A3229 20 Street_2 Avenue_13 300 N 
46812.0000 A3230 20 Street_8 Avenue_13 300 N 
46822.0000 A3231 20 Street_7 Street_4 300 N 
46837.0000 A3232 20 Avenue_17 Street_8 300 N 
46850.0000 A3233 20 Street_5 Avenue_12 300 N 
46862.0000 A3234 20 Avenue_16 Street_2 300 N 
46878.0000 A3235 20 Street_4 Street_7 300 N 
46890.0000 A3236 20 Street_4 Street_10 300 N 
46907.0000 A3237 20 Avenue_13 Street_7 300 N 
46926.0000 A3238 20 Avenue_15 Street_2 300 N 
46940.0000 A3239 20 Street_8 Street_10 300 N 
46956.0000 A3240 20 Avenue_19 Hospital_21 300 N 
46971.0000 A3241 20 Avenue_15 Avenue_11 300 N 
46986.0000 A3242 20 Avenue_16 Street_6 300 N 
46998.0000 A3243 20 Avenue_17 Avenue_12 300 N 
47011.0000 A3244 20 Avenue_17 Street_4 300 N 
47023.0000 A3245 20 Street_5 Street_8 300 N 
47038.0000 A3246 20 Avenue_12 DENVpatients_0 300 N 
47052.0000 A3247 20 Avenue_13 Hospital_21 300 N 
47071.0000 A3248 20 Street_6 Avenue_18 300 N 
47081.0000 A3249 20 Hospital_21 Avenue_20 300 N 
47099.0000 A3250 20 Avenue_18 Avenue_20 300 N 
47113.0000 A3251 20 DENVpatients_0 Avenue_20 300 N 
47132.0000 A3252 20 Avenue_12 Street_1 300 N 
47146.0000 A3253 20 Street_4 Avenue_11 300 N 
47157.0000 A3254 20 Avenue_19 Avenue_14 300 N 
47172.0000 A3255 20 Hospital_21 Avenue_15 300 N 
47185.0000 A3256 20 Street_1 Street_8 300 N 
47197.0000 A3257 20 Avenue_17 Street_6 300 N 
47216.0000 A3258 20 Street_4 Avenue_16 300 N 
47227.0000 A3259 20 DENVpatients_0 Street_8 300 N 
47246.0000 A3260 20 Avenue_12 Street_1 300 N 
47258.0000 A3261 20 Street_2 Avenue_18 300 N 
47273.0000 A3262 20 Avenue_13 Avenue_18 300 N 
47284.0000 A3263 20 Street_2 Street_9 300 N 
47302.0000 A3264 20 Hospital_21 Street_6 300 N 
47316.0000 A3265 20 Street_5 Street_10 300 N 
47335.0000 A3266 20 DENVpatients_0 Avenue_20 300 N 
47350.0000 A3267 20 Avenue_18 Avenue_20 300 N 
47367.0000 A3268 20 Street_9 Street_5 300 N 
47385.0000 A3269 20 Avenue_15 Hospital_21 300 N 
47403.0000 A3270 20 Street_9 Avenue_12 300 N 
47419.0000 A3271 20 Street_7 Street_5 300 N 
47432.0000 A3272 20 Street_7 Avenue_14 300 N 
47446.0000 A3273 20 Avenue_15 Avenue_14 300 N 
47460.0000 A3274 20 Street_1 Street_6 300 N 
47471.0000 A3275 20 Street_3 Street_1 300 N 
47487.0000 A3276 20 Street_8 Avenue_12 300 N 
47502.0000 A3277 20 Street_4 Avenue_11 300 N 
47514.0000 A3278 20 Street_8 Avenue_19 300 N 
47530.0000 A3279 20 Avenue_13 Street_2 300 N 
47541.0000 A3280 20 Hospital_21 Street_9 300 N 
47554.0000 A3281 20 Street_8 Street_2 300 N 
47569.0000 A3282 20 Street_10 Street_2 300 N 
47583.0000 A3283 20 Street_10 Street_5 300 N 
47599.0000 A3284 20 Street_6 Hospital_21 300 N 
47618.0000 A3285 20 Street_8 Avenue_14 300 N 
47630.0000 A3286 20 Avenue_12 Avenue_11 300 N 
47647.0000 A3287 20 Avenue_20 Avenue_15 300 N 
47660.0000 A3288 20 Street_10 Street_7 300 N 
47674.0000 A3289 20 Street_5 Avenue_19 300 N 
47688.0000 A3290 20 Street_1 Avenue_20 300 N 
47701.0000 A3291 20 Street_5 Street_4 300 N 
47715.0000 A3292 20 Avenue_15 Street_5 300 N 
47731.0000 A3293 20 Avenue_13 Avenue_14 300 N 
47744.0000 A3294 20 Street_8 Street_5 300 N 
47755.0000 A3295 20 Avenue_20 Street_7 300 N 
47769.0000 A3296 20 Street_1 Street_6 300 N 
47779.0000 A3297 20 Avenue_11 Avenue_12 300 N 
47790.0000 A3298 20 Avenue_20 Street_3 300 N 
47800.0000 A3299 20 Avenue_12 Avenue_11 300 N 
47817.0000 A3300 20 Avenue_20 Avenue_14 300 N 
47834.0000 A3301 20 Avenue_20 Street_1 300 N 
47844.0000 A3302 20 Street_3 Street_6 300 N 
47856.0000 A3303 20 Street_6 DENVpatients_0 300 N 
47872.0000 A3304 20 Street_9 Avenue_11 300 N 
47884.0000 A3305 20 Street_5 Avenue_17 300 N 
47898.0000 A3306 20 Avenue_15 Avenue_14 300 N 
47910.0000 A3307 20 Avenue_11 Street_9 300 N 
47922.0000 A3308 20 Street_1 Street_4 300 N 
47938.0000 A3309 20 Avenue_11 Street_8 300 N 
47952.0000 A3310 20 Street_8 Avenue_20 300 N 
47965.0000 A3311 20 Street_4 Avenue_13 300 N 
47983.0000 A3312 20 Street_6 Avenue_11 300 N 
47995.0000 A3313 20 Street_4 Avenue_14 300 N 
48007.0000 A3314 20 DENVpatients_0 Avenue_20 300 N 
48019.0000 A3315 20 Hospital_21 DENVpatients_0 300 N 
48035.0000 A3316 20 Street_5 Avenue_13 300 N 
48047.0000 A3317 20 Avenue_12 Street_5 300 N 
48065.0000 A3318 20 Street_7 Avenue_16 300 N 
48078.0000 A3319 20 Street_7 Street_6 300 N 
48089.0000 A3320 20 Avenue_17 Avenue_18 300 N 
48104.0000 A3321 20 Street_7 Avenue_16 300 N 
48122.0000 A3322 20 Street_1 Street_3 300 N 
48141.0000 A3323 20 Street_6 Avenue_17 300 N 
48160.0000 A3324 20 Avenue_19 Avenue_14 300 N 
48173.0000 A3325 20 Street_6 Street_2 300 N 
48192.0000 A3326 20 Avenue_20 Avenue_13 300 N 
48203.0000 A3327 20 Street_1 Street_5 300 N 
48216.0000 A3328 20 Avenue_13 Street_4 300 N 
48226.0000 A3329 20 Avenue_20 Street_4 300 N 
48237.0000 A3330 20 Avenue_13 DENVpatients_0 300 N 
48254.0000 A3331 20 Avenue_18 Street_7 300 N 
48270.0000 A3332 20 Street_9 Avenue_18 300 N 
48285.0000 A3333 20 Avenue_13 Street_5 300 N 
48300.0000 A3334 20 Street_4 Street_5 300 N 
48314.0000 A3335 20 Avenue_20 Street_10 300 N 
48330.0000 A3336 20 DENVpatients_0 Street_9 300 N 
48347.0000 A3337 20 Street_5 Street_7 300 N 
48363.0000 A3338 20 Street_2 Street_10 300 N 
48380.0000 A3339 20 Avenue_18 Street_10 300 N 
48395.0000 A3340 20 Avenue_12 Avenue_14 300 N 
48414.0000 A3341 20 Avenue_17 Avenue_19 300 N 
48433.0000 A3342 20 Street_10 Avenue_17 300 N 
48447.0000 A3343 20 Street_6 Avenue_16 300 N 
48460.0000 A3344 20 Street_7 Avenue_11 300 N 
48478.0000 A3345 20 Avenue_14 Avenue_15 300 N 
48496.0000 A3346 20 Avenue_15 Street_7 300 N 
48506.0000 A3347 20 DENVpatients_0 Street_5 300 N 
48524.0000 A3348 20 Street_3 DENVpatients_0 300 N 
48542.0000 A3349 20 Avenue_19 Avenue_14 300 N 
48561.0000 A3350 20 DENVpatients_0 Hospital_21 300 N 
48574.0000 A3351 20 Street_4 Street_10 300 N 
48589.0000 A3352 20 Hospital_21 Avenue_17 300 N 
48607.0000 A3353 20 Avenue_12 Street_5 300 N 
48617.0000 A3354 20 Avenue_11 Avenue_12 300 N 
48628.0000 A3355 20 Street_3 Avenue_19 300 N 
48638.0000 A3356 20 Avenue_12 Street_1 300 N 
48657.0000 A3357 20 Avenue_17 Avenue_13 300 N 
48669.0000 A3358 20 Avenue_16 Street_2 300 N 
48687.0000 A3359 20 Street_9 Street_1 300 N 
48705.0000 A3360 20 Street_4 Street_8 300 N 
48723.0000 A3361 20 DENVpatients_0 Avenue_18 300 N 
48740.0000 A3362 20 Avenue_14 Avenue_15 300 N 
48758.0000 A3363 20 DENVpatients_0 Street_1 300 N 
48769.0000 A3364 20 Street_4 Avenue_20 300 N 
48788.0000 A3365 20 Street_1 DENVpatients_0 300 N 
48807.0000 A3366 20 Avenue_14 Street_5 300 N 
48822.0000 A3367 20 Street_3 Street_6 300 N 
48832.0000 A3368 20 Avenue_11 Avenue_13 300 N 
48843.0000 A3369 20 DENVpatients_0 Street_3 300 N 
48857.0000 A3370 20 Street_6 Street_10 300 N 
48868.0000 A3371 20 Avenue_14 Avenue_15 300 N 
48883.0000 A3372 20 Street_1 Avenue_18 300 N 
48900.0000 A3373 20 Avenue_16 Avenue_17 300 N 
48911.0000 A3374 20 Street_1 Street_7 300 N 
48929.0000 A3375 20 Avenue_16 Street_4 300 N 
48941.0000 A3376 20 Street_3 Avenue_12 300 N 
48958.0000 A3377 20 Hospital_21 Avenue_16 300 N 
48969.0000 A3378 20 Avenue_19 Hospital_21 300 N 
48984.0000 A3379 20 Avenue_12 Avenue_15 300 N 
49000.0000 A3380 20 Avenue_16 Street_2 300 N 
49012.0000 A3381 20 Avenue_18 DENVpatients_0 300 N 
49030.0000 A3382 20 Street_1 Avenue_11 300 N 
49043.0000 A3383 20 Street_6 Street_4 300 N 
49057.0000 A3384 20 Avenue_11 Street_7 300 N 
49069.0000 A3385 20 Street_6 DENVpatients_0 300 N 
49087.0000 A3386 20 Street_9 Street_6 300 N 
49097.0000 A3387 20 Avenue_11 Avenue_15 300 N 
49113.0000 A3388 20 Avenue_20 Avenue_17 300 N 
49132.0000 A3389 20 Street_3 Hospital_21 300 N 
49150.0000 A3390 20 Avenue_14 Street_1 300 N 
49166.0000 A3391 20 Avenue_13 Street_2 300 N 
49182.0000 A3392 20 Street_2 Street_1 300 N 
49199.0000 A3393 20 Street_10 Hospital_21 300 N 
49215.0000 A3394 20 Street_10 Street_5 300 N 
49234.0000 A3395 20 Avenue_20 Street_6 300 N 
49248.0000 A3396 20 Hospital_21 Street_1 300 N 
49263.0000 A3397 20 DENVpatients_0 Avenue_18 300 N 
49274.0000 A3398 20 Avenue_12 Street_2 300 N 
49291.0000 A3399 20 Avenue_20 Avenue_13 300 N 
49303.0000 A3400 20 Avenue_14 Avenue_11 300 N 
49313.0000 A3401 20 Avenue_15 DENVpatients_0 300 N 
49332.0000 A3402 20 Street_4 DENVpatients_0 300 N 
49343.0000 A3403 20 Avenue_16 Street_1 300 N 
49359.0000 A3404 20 Avenue_11 Avenue_17 300 N 
49375.0000 A3405 20 Street_5 Street_3 300 N 
49391.0000 A3406 20 Avenue_12 Street_6 300 N 
49402.0000 A3407 20 Street_6 Avenue_15 300 N 
49417.0000 A3408 20 Street_6 Avenue_15 300 N 
49435.0000 A3409 20 Street_4 Avenue_16 300 N 
49451.0000 A3410 20 Avenue_19 Street_8 300 N 
49465.0000 A3411 20 Avenue_12 Avenue_14 300 N 
49482.0000 A3412 20 Avenue_18 Avenue_17 300 N 
49498.0000 A3413 20 Avenue_13 Avenue_18 300 N 
49511.0000 A3414 20 Avenue_18 Street_1 300 N 
49523.0000 A3415 20 Street_6 Avenue_13 300 N 
49538.0000 A3416 20 DENVpatients_0 Street_5 300 N 
49554.0000 A3417 20 Street_2 Hospital_21 300 N 
49564.0000 A3418 20 Street_5 Hospital_21 300 N 
49583.0000 A3419 20 Avenue_19 Street_9 300 N 
49593.0000 A3420 20 Street_8 Avenue_14 300 N 
49612.0000 A3421 20 Avenue_14 Street_5 300 N 
49627.0000 A3422 20 Street_3 Street_2 300 N 
49638.0000 A3423 20 Street_5 Avenue_17 300 N 
49648.0000 A3424 20 Street_9 Avenue_14 300 N 
49667.0000 A3425 20 Street_2 Avenue_16 300 N 
49685.0000 A3426 20 Street_8 Street_7 300 N 
49703.0000 A3427 20 Street_7 Street_4 300 N 
49713.0000 A3428 20 Street_6 DENVpatients_0 300 N 
49726.0000 A3429 20 Street_2 Street_1 300 N 
49741.0000 A3430 20 Avenue_16 Avenue_15 300 N 
49759.0000 A3431 20 Street_10 Avenue_20 300 N 
49773.0000 A3432 20 Street_1 Street_2 300 N 
49785.0000 A3433 20 Street_2 Street_9 300 N 
49801.0000 A3434 20 Street_3 Street_2 300 N 
49817.0000 A3435 20 Street_1 Avenue_11 300 N 
49835.0000 A3436 20 Avenue_12 DENVpatients_0 300 N 
49848.0000 A3437 20 Street_3 Avenue_11 300 N 
49858.0000 A3438 20 Street_9 Avenue_19 300 N 
49869.0000 A3439 20 Hospital_21 Street_5 300 N 
49880.0000 A3440 20 Street_10 Avenue_16 300 N 
49891.0000 A3441 20 Avenue_18 Hospital_21 300 N 
49906.0000 A3442 20 Avenue_12 Avenue_18 300 N 
49916.0000 A3443 20 Avenue_13 Street_1 300 N 
49927.0000 A3444 20 Street_4 Avenue_18 300 N 
49945.0000 A3445 20 Avenue_16 Avenue_17 300 N 
49955.0000 A3446 20 Street_5 Avenue_13 300 N 
49970.0000 A3447 20 Avenue_11 Avenue_13 300 N 
49984.0000 A3448 20 DENVpatients_0 Avenue_18 300 N 
49999.0000 A3449 20 Street_3 Street_8 300 N 
50013.0000 A3450 20 Street_7 Street_4 300 N 
50023.0000 A3451 20 Avenue_17 Avenue_15 300 N 
50040.0000 A3452 20 Avenue_11 Avenue_15 300 N 
50051.0000 A3453 20 Avenue_17 Street_7 300 N 
50067.0000 A3454 20 Avenue_12 Street_3 300 N 
50083.0000 A3455 20 Street_10 Avenue_13 300 N 
50098.0000 A3456 20 Street_2 Hospital_21 300 N 
50109.0000 A3457 20 Avenue_11 Street_6 300 N 
50128.0000 A3458 20 Avenue_20 Street_8 300 N 
50147.0000 A3459 20 Street_7 Avenue_14 300 N 
50164.0000 A3460 20 Avenue_16 Street_2 300 N 
50181.0000 A3461 20 Avenue_17 Street_1 300 N 
50199.0000 A3462 20 Street_3 Street_1 300 N 
50214.0000 A3463 20 Hospital_21 Avenue_12 300 N 
50230.0000 A3464 20 Street_9 Street_2 300 N 
50243.0000 A3465 20 Avenue_13 Street_6 300 N 
50253.0000 A3466 20 Avenue_14 Avenue_18 300 N 
50264.0000 A3467 20 DENVpatients_0 Avenue_20 300 N 
50275.0000 A3468 20 Street_4 Street_5 300 N 
50285.0000 A3469 20 Street_6 Street_1 300 N 
50303.0000 A3470 20 Avenue_14 DENVpatients_0 300 N 
50314.0000 A3471 20 Hospital_21 Street_5 300 N 
50327.0000 A3472 20 Street_8 Avenue_16 300 N 
50346.0000 A3473 20 Street_10 Hospital_21 300 N 
50358.0000 A3474 20 Avenue_11 Avenue_13 300 N 
50368.0000 A3475 20 Street_5 Avenue_20 300 N 
50387.0000 A3476 20 Avenue_11 Avenue_20 300 N 
50398.0000 A3477 20 Avenue_20 Street_6 300 N 
50412.0000 A3478 20 Avenue_14 Avenue_13 300 N 
50425.0000 A3479 20 Avenue_14 Street_2 300 N 
50439.0000 A3480 20 Avenue_18 Avenue_20 300 N 
50457.0000 A3481 20 Avenue_14 Avenue_15 300 N 
50473.0000 A3482 20 Avenue_15 Avenue_18 300 N 
50486.0000 A3483 20 Street_9 Hospital_21 300 N 
50502.0000 A3484 20 DENVpatients_0 Avenue_11 300 N 
50516.0000 A3485 20 Avenue_17 Street_3 300 N 
50527.0000 A3486 20 Street_1 Avenue_20 300 N 
50540.0000 A3487 20 Avenue_15 Avenue_17 300 N 
50559.0000 A3488 20 Avenue_11 Avenue_13 300 N 
50576.0000 A3489 20 Street_3 Avenue_15 300 N 
50592.0000 A3490 20 Street_6 Avenue_11 300 N 
50610.0000 A3491 20 Avenue_16 Street_8 300 N 
50625.0000 A3492 20 Street_3 Street_10 300 N 
50638.0000 A3493 20 Street_9 Avenue_18 300 N 
50654.0000 A3494 20 Street_8 Avenue_12 300 N 
50673.0000 A3495 20 Street_6 DENVpatients_0 300 N 
50691.0000 A3496 20 Avenue_12 Street_10 300 N 
50705.0000 A3497 20 Avenue_14 Street_9 300 N 
50718.0000 A3498 20 Avenue_16 Avenue_19 300 N 
50732.0000 A3499 20 Street_7 Avenue_18 300 N 
50743.0000 A3500 20 Avenue_19 Avenue_12 300 N 
50762.0000 A3501 20 Street_3 Avenue_13 300 N 
50781.0000 A3502 20 Street_9 Street_4 300 N 
50796.0000 A3503 20 Avenue_19 Avenue_11 300 N 
50813.0000 A3504 20 Avenue_17 Street_2 300 N 
50825.0000 A3505 20 Avenue_15 Avenue_13 300 N 
50844.0000 A3506 20 Street_7 Avenue_12 300 N 
50857.0000 A3507 20 Avenue_13 Avenue_15 300 N 
50874.0000 A3508 20 Street_10 Street_6 300 N 
50886.0000 A3509 20 Street_4 Avenue_20 300 N 
50904.0000 A3510 20 Hospital_21 Avenue_16 300 N 
50923.0000 A3511 20 Hospital_21 Avenue_12 300 N 
50935.0000 A3512 20 Street_4 Avenue_13 300 N 
50950.0000 A3513 20 Avenue_13 Street_4 300 N 
50963.0000 A3514 20 Avenue_14 Avenue_15 300 N 
50979.0000 A3515 20 Avenue_13 Avenue_15 300 N 
50998.0000 A3516 20 Avenue_16 Hospital_21 300 N 
51010.0000 A3517 20 Street_3 Avenue_18 300 N 
51028.0000 A3518 20 DENVpatients_0 Avenue_11 300 N 
51045.0000 A3519 20 Street_4 Street_8 300 N 
51056.0000 A3520 20 Street_5 Avenue_17 300 N 
51067.0000 A3521 20 Street_4 Avenue_18 300 N 
51084.0000 A3522 20 Hospital_21 Street_5 300 N 
51096.0000 A3523 20 Avenue_16 Avenue_19 300 N 
51112.0000 A3524 20 Hospital_21 Street_6 300 N 
51122.0000 A3525 20 Street_4 Street_10 300 N 
51133.0000 A3526 20 Avenue_13 Street_4 300 N 
51146.0000 A3527 20 Street_9 DENVpatients_0 300 N 
51158.0000 A3528 20 Street_6 Street_3 300 N 
51176.0000 A3529 20 Street_1 Street_6 300 N 
51191.0000 A3530 20 Street_6 Street_1 300 N 
51201.0000 A3531 20 Street_7 Avenue_18 300 N 
51219.0000 A3532 20 Street_3 Avenue_18 300 N 
51236.0000 A3533 20 Street_5 Avenue_15 300 N 
51253.0000 A3534 20 Street_3 Avenue_16 300 N 
51263.0000 A3535 20 Street_1 Avenue_20 300 N 
51281.0000 A3536 20 Street_1 Street_4 300 N 
51291.0000 A3537 20 Avenue_19 Street_9 300 N 
51303.0000 A3538 20 Avenue_20 Hospital_21 300 N 
51319.0000 A3539 20 Avenue_18 Avenue_13 300 N 
51332.0000 A3540 20 Street_8 Avenue_15 300 N 
51347.0000 A3541 20 Street_10 Hospital_21 300 N 
51362.0000 A3542 20 DENVpatients_0 Street_10 300 N 
51381.0000 A3543 20 Avenue_20 Hospital_21 300 N 
51395.0000 A3544 20 Street_6 Avenue_15 300 N 
51409.0000 A3545 20 Street_8 Street_1 300 N 
51419.0000 A3546 20 Street_9 Avenue_11 300 N 
51432.0000 A3547 20 Street_10 Avenue_14 300 N 
51447.0000 A3548 20 Avenue_20 DENVpatients_0 300 N 
51464.0000 A3549 20 Street_7 Avenue_19 300 N 
51474.0000 A3550 20 Avenue_20 Street_8 300 N 
51493.0000 A3551 20 Avenue_16 Street_8 300 N 
51505.0000 A3552 20 Street_8 Avenue_20 300 N 
51517.0000 A3553 20 Avenue_12 Avenue_16 300 N 
51528.0000 A3554 20 Hospital_21 Avenue_19 300 N 
51547.0000 A3555 20 Avenue_20 Avenue_14 300 N 
51558.0000 A3556 20 Street_6 Avenue_14 300 N 
51573.0000 A3557 20 Street_5 Avenue_16 300 N 
51589.0000 A3558 20 Avenue_12 Avenue_17 300 N 
51603.0000 A3559 20 Street_5 Hospital_21 300 N 
51619.0000 A3560 20 Avenue_12 Avenue_11 300 N 
51632.0000 A3561 20 Avenue_16 Avenue_15 300 N 
51643.0000 A3562 20 Avenue_17 Street_4 300 N 
51661.0000 A3563 20 Street_9 Avenue_12 300 N 
51676.0000 A3564 20 Avenue_16 Avenue_17 300 N 
51690.0000 A3565 20 Street_4 Avenue_14 300 N 
51706.0000 A3566 20 Street_6 Avenue_16 300 N 
51717.0000 A3567 20 Street_7 Avenue_12 300 N 
51733.0000 A3568 20 Avenue_13 Street_5 300 N 
51745.0000 A3569 20 Street_5 Street_2 300 N 
51763.0000 A3570 20 Avenue_13 Street_7 300 N 
51777.0000 A3571 20 Avenue_15 Street_2 300 N 
51792.0000 A3572 20 Street_2 Avenue_16 300 N 
51805.0000 A3573 20 Avenue_13 Avenue_12 300 N 
51820.0000 A3574 20 Street_10 Avenue_15 300 N 
51835.0000 A3575 20 Street_1 Street_7 300 N 
51850.0000 A3576 20 Avenue_14 Street_5 300 N 
51863.0000 A3577 20 Street_2 Avenue_15 300 N 
51875.0000 A3578 20 Avenue_16 Street_5 300 N 
51893.0000 A3579 20 Avenue_17 Street_9 300 N 
51910.0000 A3580 20 Street_5 Avenue_12 300 N 
51921.0000 A3581 20 Avenue_11 DENVpatients_0 300 N 
51940.0000 A3582 20 Street_8 Avenue_19 300 N 
51959.0000 A3583 20 Avenue_19 Avenue_14 300 N 
51977.0000 A3584 20 Street_9 DENVpatients_0 300 N 
51995.0000 A3585 20 Street_5 Avenue_12 300 N 
52005.0000 A3586 20 Avenue_12 Avenue_15 300 N 
52022.0000 A3587 20 Avenue_14 Avenue_18 300 N 
52037.0000 A3588 20 Avenue_17 Street_7 300 N 
52053.0000 A3589 20 Street_5 Street_7 300 N 
52071.0000 A3590 20 Avenue_13 Avenue_20 300 N 
52085.0000 A3591 20 Avenue_18 Avenue_19 300 N 
52096.0000 A3592 20 Street_6 Street_3 300 N 
52109.0000 A3593 20 Avenue_19 Avenue_16 300 N 
52119.0000 A3594 20 Street_2 Avenue_13 300 N 
52133.0000 A3595 20 Avenue_12 Street_5 300 N 
52145.0000 A3596 20 Avenue_15 Street_7 300 N 
52157.0000 A3597 20 Avenue_12 Street_7 300 N 
52171.0000 A3598 20 Avenue_17 Hospital_21 300 N 
52181.0000 A3599 20 Street_7 Street_6 300 N 
52199.0000 A3600 20 DENVpatients_0 Avenue_20 300 N 
52214.0000 A3601 20 Street_3 Hospital_21 300 N 
52230.0000 A3602 20 DENVpatients_0 Street_4 300 N 
52242.0000 A3603 20 Avenue_12 Street_3 300 N 
52261.0000 A3604 20 Avenue_14 Avenue_15 300 N 
52277.0000 A3605 20 Avenue_13 Street_5 300 N 
52292.0000 A3606 20 Street_9 Avenue_13 300 N 
52310.0000 A3607 20 Street_2 Avenue_17 300 N 
52321.0000 A3608 20 Street_5 Avenue_14 300 N 
52336.0000 A3609 20 Street_6 Avenue_13 300 N 
52352.0000 A3610 20 Street_7 Avenue_19 300 N 
52366.0000 A3611 20 Street_9 Avenue_16 300 N 
52382.0000 A3612 20 DENVpatients_0 Avenue_15 300 N 
52395.0000 A3613 20 Hospital_21 Street_3 300 N 
52410.0000 A3614 20 Street_9 Avenue_17 300 N 
52420.0000 A3615 20 Hospital_21 Avenue_11 300 N 
52439.0000 A3616 20 Avenue_20 Avenue_12 300 N 
52458.0000 A3617 20 Avenue_17 Street_1 300 N 
52475.0000 A3618 20 Avenue_12 Avenue_20 300 N 
52485.0000 A3619 20 Street_7 Avenue_20 300 N 
52499.0000 A3620 20 Street_6 Avenue_16 300 N 
52511.0000 A3621 20 Street_7 Avenue_12 300 N 
52523.0000 A3622 20 Street_3 Street_8 300 N 
52540.0000 A3623 20 Avenue_13 Avenue_12 300 N 
52556.0000 A3624 20 Street_3 Avenue_11 300 N 
52571.0000 A3625 20 Avenue_19 Avenue_20 300 N 
52581.0000 A3626 20 Street_5 Street_3 300 N 
52593.0000 A3627 20 Street_8 Avenue_11 300 N 
52608.0000 A3628 20 Street_1 Avenue_18 300 N 
52626.0000 A3629 20 DENVpatients_0 Avenue_11 300 N 
52636.0000 A3630 20 Avenue_14 Avenue_19 300 N 
52654.0000 A3631 20 Avenue_15 Street_2 300 N 
52669.0000 A3632 20 Avenue_17 Avenue_19 300 N 
52682.0000 A3633 20 Avenue_14 Avenue_19 300 N 
52696.0000 A3634 20 Street_6 Avenue_13 300 N 
52707.0000 A3635 20 Avenue_18 Street_5 300 N 
52721.0000 A3636 20 Avenue_12 Avenue_20 300 N 
52738.0000 A3637 20 Street_8 Street_5 300 N 
52750.0000 A3638 20 Avenue_15 Avenue_14 300 N 
52764.0000 A3639 20 Avenue_17 Avenue_18 300 N 
52780.0000 A3640 20 Avenue_19 Avenue_13 300 N 
52798.0000 A3641 20 Street_10 Street_1 300 N 
52817.0000 A3642 20 Avenue_11 Avenue_16 300 N 
