# time  ID  size  fromHost  toHost  TTL  isResponse
14365.0000 A987 20 Street_3 Avenue_12 300 N 
14384.0000 A988 20 DENVpatients_0 Avenue_15 300 N 
14395.0000 A989 20 Street_1 Street_2 300 N 
14413.0000 A990 20 Street_2 Street_6 300 N 
14423.0000 A991 20 Street_10 Avenue_18 300 N 
14434.0000 A992 20 Hospital_21 DENVpatients_0 300 N 
14452.0000 A993 20 Avenue_12 Avenue_11 300 N 
14471.0000 A994 20 Street_10 Street_8 300 N 
14485.0000 A995 20 Street_7 Street_9 300 N 
14495.0000 A996 20 Avenue_12 Avenue_14 300 N 
14510.0000 A997 20 Street_5 Avenue_18 300 N 
14527.0000 A998 20 Avenue_13 Avenue_16 300 N 
14537.0000 A999 20 Avenue_15 Avenue_18 300 N 
14553.0000 A1000 20 Street_6 Street_5 300 N 
14568.0000 A1001 20 Avenue_16 Street_2 300 N 
14586.0000 A1002 20 Avenue_17 Street_8 300 N 
14600.0000 A1003 20 Avenue_11 DENVpatients_0 300 N 
14616.0000 A1004 20 Avenue_16 Street_6 300 N 
14632.0000 A1005 20 Street_10 Street_6 300 N 
14646.0000 A1006 20 Avenue_14 Avenue_15 300 N 
14664.0000 A1007 20 Street_7 Street_4 300 N 
14675.0000 A1008 20 Street_7 Avenue_18 300 N 
14687.0000 A1009 20 Street_10 Avenue_19 300 N 
14705.0000 A1010 20 Avenue_14 Avenue_13 300 N 
14715.0000 A1011 20 Street_5 Street_3 300 N 
14731.0000 A1012 20 Street_5 Avenue_19 300 N 
14741.0000 A1013 20 Street_6 Avenue_16 300 N 
14755.0000 A1014 20 Avenue_20 DENVpatients_0 300 N 
14766.0000 A1015 20 Street_4 Street_2 300 N 
14785.0000 A1016 20 Avenue_19 Street_2 300 N 
14797.0000 A1017 20 Avenue_20 Street_4 300 N 
14813.0000 A1018 20 Street_6 Street_3 300 N 
14828.0000 A1019 20 Avenue_18 Avenue_17 300 N 
14838.0000 A1020 20 Avenue_14 Street_7 300 N 
14852.0000 A1021 20 Avenue_16 Avenue_17 300 N 
14869.0000 A1022 20 Avenue_19 Avenue_14 300 N 
14888.0000 A1023 20 Avenue_13 Avenue_17 300 N 
14907.0000 A1024 20 Avenue_16 Street_2 300 N 
14919.0000 A1025 20 Street_6 Street_1 300 N 
14934.0000 A1026 20 Avenue_13 Street_9 300 N 
14952.0000 A1027 20 DENVpatients_0 Street_5 300 N 
14969.0000 A1028 20 Avenue_14 Street_7 300 N 
14987.0000 A1029 20 Street_10 DENVpatients_0 300 N 
14999.0000 A1030 20 Street_3 Avenue_17 300 N 
15015.0000 A1031 20 Avenue_19 Street_10 300 N 
15027.0000 A1032 20 Avenue_11 Avenue_14 300 N 
15041.0000 A1033 20 Street_8 Avenue_19 300 N 
15052.0000 A1034 20 DENVpatients_0 Avenue_20 300 N 
15067.0000 A1035 20 Avenue_18 Avenue_16 300 N 
15085.0000 A1036 20 Street_8 Street_2 300 N 
15095.0000 A1037 20 Avenue_18 Avenue_19 300 N 
15111.0000 A1038 20 Avenue_13 Hospital_21 300 N 
15121.0000 A1039 20 Avenue_20 Street_5 300 N 
15131.0000 A1040 20 Avenue_19 Avenue_13 300 N 
15147.0000 A1041 20 Street_7 Street_10 300 N 
15164.0000 A1042 20 Avenue_17 Street_1 300 N 
15181.0000 A1043 20 Street_4 Street_6 300 N 
15194.0000 A1044 20 Street_3 Avenue_14 300 N 
15213.0000 A1045 20 Street_10 Avenue_11 300 N 
15228.0000 A1046 20 Avenue_13 Avenue_14 300 N 
15246.0000 A1047 20 Avenue_13 Hospital_21 300 N 
15256.0000 A1048 20 Street_5 Avenue_12 300 N 
15267.0000 A1049 20 Avenue_11 Avenue_15 300 N 
15281.0000 A1050 20 Street_4 Avenue_13 300 N 
15293.0000 A1051 20 Street_7 DENVpatients_0 300 N 
15312.0000 A1052 20 Street_5 Street_1 300 N 
15329.0000 A1053 20 Street_2 Hospital_21 300 N 
15346.0000 A1054 20 Street_10 Street_5 300 N 
15359.0000 A1055 20 Avenue_18 Street_8 300 N 
15373.0000 A1056 20 Avenue_19 Street_10 300 N 
15385.0000 A1057 20 Street_9 Avenue_12 300 N 
15395.0000 A1058 20 Street_5 Avenue_12 300 N 
15408.0000 A1059 20 Avenue_15 Avenue_16 300 N 
15424.0000 A1060 20 Avenue_20 Street_3 300 N 
15436.0000 A1061 20 Avenue_17 Avenue_13 300 N 
15448.0000 A1062 20 Street_5 Street_6 300 N 
15462.0000 A1063 20 Street_9 Street_7 300 N 
15474.0000 A1064 20 Avenue_15 Street_7 300 N 
15493.0000 A1065 20 Street_1 Street_4 300 N 
15504.0000 A1066 20 Avenue_19 Avenue_13 300 N 
15521.0000 A1067 20 Street_1 Avenue_20 300 N 
15531.0000 A1068 20 Avenue_20 Avenue_13 300 N 
15544.0000 A1069 20 Avenue_12 Street_3 300 N 
15561.0000 A1070 20 Street_8 Hospital_21 300 N 
15579.0000 A1071 20 Avenue_16 Street_1 300 N 
15589.0000 A1072 20 Street_10 Avenue_20 300 N 
15604.0000 A1073 20 Street_6 Street_2 300 N 
15618.0000 A1074 20 Street_3 DENVpatients_0 300 N 
15633.0000 A1075 20 Avenue_12 Street_5 300 N 
15644.0000 A1076 20 Street_7 Street_6 300 N 
15657.0000 A1077 20 Street_3 Avenue_16 300 N 
15668.0000 A1078 20 Street_5 Avenue_13 300 N 
15681.0000 A1079 20 Street_7 Street_5 300 N 
15700.0000 A1080 20 Avenue_20 Avenue_13 300 N 
15716.0000 A1081 20 Avenue_14 Avenue_20 300 N 
15727.0000 A1082 20 Street_8 Street_3 300 N 
15739.0000 A1083 20 Street_5 Avenue_11 300 N 
15753.0000 A1084 20 Street_7 Avenue_17 300 N 
15767.0000 A1085 20 Street_5 Hospital_21 300 N 
15777.0000 A1086 20 Avenue_14 Street_5 300 N 
15793.0000 A1087 20 Avenue_20 Avenue_11 300 N 
15803.0000 A1088 20 Street_2 Street_6 300 N 
15820.0000 A1089 20 Street_9 Street_1 300 N 
15833.0000 A1090 20 Avenue_13 Avenue_19 300 N 
15847.0000 A1091 20 Street_4 Street_10 300 N 
15866.0000 A1092 20 Avenue_12 Street_1 300 N 
15876.0000 A1093 20 Street_9 Street_1 300 N 
15893.0000 A1094 20 Avenue_16 Street_1 300 N 
15909.0000 A1095 20 Avenue_20 Street_4 300 N 
15928.0000 A1096 20 Street_6 Avenue_17 300 N 
15938.0000 A1097 20 Street_1 Avenue_14 300 N 
15949.0000 A1098 20 Street_9 Street_1 300 N 
15967.0000 A1099 20 Street_5 Street_9 300 N 
15986.0000 A1100 20 Street_7 Avenue_14 300 N 
16001.0000 A1101 20 DENVpatients_0 Street_3 300 N 
16011.0000 A1102 20 Street_1 Avenue_18 300 N 
16029.0000 A1103 20 Avenue_20 Street_5 300 N 
16039.0000 A1104 20 Avenue_16 Street_9 300 N 
16051.0000 A1105 20 Street_5 Street_1 300 N 
16070.0000 A1106 20 Avenue_11 Street_4 300 N 
16087.0000 A1107 20 Street_1 Avenue_19 300 N 
16106.0000 A1108 20 Avenue_11 Street_9 300 N 
16116.0000 A1109 20 Avenue_15 Street_9 300 N 
16129.0000 A1110 20 Street_2 Street_9 300 N 
16142.0000 A1111 20 Street_1 Avenue_18 300 N 
16153.0000 A1112 20 Avenue_18 Street_5 300 N 
16165.0000 A1113 20 Street_5 Avenue_16 300 N 
16182.0000 A1114 20 Avenue_16 DENVpatients_0 300 N 
16192.0000 A1115 20 Avenue_18 Avenue_12 300 N 
16202.0000 A1116 20 Street_4 Street_9 300 N 
16219.0000 A1117 20 Hospital_21 Avenue_19 300 N 
16237.0000 A1118 20 Avenue_11 Street_1 300 N 
16252.0000 A1119 20 Street_7 Avenue_20 300 N 
16268.0000 A1120 20 Street_2 Street_5 300 N 
16278.0000 A1121 20 Street_5 Avenue_19 300 N 
16297.0000 A1122 20 Avenue_13 Avenue_16 300 N 
16309.0000 A1123 20 Avenue_18 Avenue_12 300 N 
16326.0000 A1124 20 Avenue_16 Avenue_13 300 N 
16342.0000 A1125 20 Avenue_16 Street_4 300 N 
16358.0000 A1126 20 DENVpatients_0 Hospital_21 300 N 
16370.0000 A1127 20 Street_3 Avenue_17 300 N 
16383.0000 A1128 20 Avenue_13 Street_10 300 N 
16397.0000 A1129 20 Street_3 Street_5 300 N 
16413.0000 A1130 20 Street_4 Avenue_13 300 N 
16432.0000 A1131 20 Street_3 Street_7 300 N 
16451.0000 A1132 20 Avenue_12 Street_2 300 N 
16462.0000 A1133 20 Hospital_21 Street_4 300 N 
16477.0000 A1134 20 Street_4 Avenue_17 300 N 
16491.0000 A1135 20 Avenue_11 Avenue_20 300 N 
16501.0000 A1136 20 Avenue_11 Hospital_21 300 N 
16520.0000 A1137 20 Street_2 DENVpatients_0 300 N 
16533.0000 A1138 20 Street_9 Avenue_16 300 N 
16543.0000 A1139 20 Avenue_16 Avenue_18 300 N 
16559.0000 A1140 20 Hospital_21 Avenue_16 300 N 
16572.0000 A1141 20 Street_7 Street_10 300 N 
16591.0000 A1142 20 Street_4 Street_9 300 N 
16608.0000 A1143 20 Hospital_21 Avenue_17 300 N 
16621.0000 A1144 20 Avenue_18 Street_8 300 N 
16635.0000 A1145 20 Avenue_14 Street_2 300 N 
16647.0000 A1146 20 DENVpatients_0 Street_3 300 N 
16665.0000 A1147 20 Street_10 Avenue_19 300 N 
16677.0000 A1148 20 Avenue_12 Avenue_18 300 N 
16690.0000 A1149 20 Avenue_14 Avenue_11 300 N 
16700.0000 A1150 20 Street_10 Avenue_19 300 N 
16710.0000 A1151 20 Street_2 Avenue_19 300 N 
16723.0000 A1152 20 Avenue_18 Avenue_12 300 N 
16739.0000 A1153 20 Avenue_17 Avenue_14 300 N 
16758.0000 A1154 20 Hospital_21 Avenue_19 300 N 
16777.0000 A1155 20 Street_1 Avenue_12 300 N 
16791.0000 A1156 20 Street_9 Street_1 300 N 
16809.0000 A1157 20 Avenue_13 Street_1 300 N 
16819.0000 A1158 20 Avenue_11 Avenue_16 300 N 
16835.0000 A1159 20 Avenue_14 Street_1 300 N 
16854.0000 A1160 20 Street_5 Avenue_16 300 N 
16872.0000 A1161 20 Avenue_16 Street_7 300 N 
16890.0000 A1162 20 Avenue_13 Avenue_11 300 N 
16901.0000 A1163 20 Avenue_13 Avenue_17 300 N 
16915.0000 A1164 20 Avenue_11 Street_8 300 N 
16926.0000 A1165 20 Street_3 Avenue_15 300 N 
16936.0000 A1166 20 Avenue_16 Avenue_14 300 N 
16950.0000 A1167 20 Avenue_13 Hospital_21 300 N 
16963.0000 A1168 20 Avenue_11 Avenue_14 300 N 
16974.0000 A1169 20 Street_3 Avenue_14 300 N 
16987.0000 A1170 20 Avenue_20 Hospital_21 300 N 
17000.0000 A1171 20 Hospital_21 Avenue_13 300 N 
17011.0000 A1172 20 Street_9 DENVpatients_0 300 N 
17026.0000 A1173 20 Avenue_14 Avenue_17 300 N 
17041.0000 A1174 20 Avenue_20 Avenue_11 300 N 
17058.0000 A1175 20 Street_1 Avenue_15 300 N 
17073.0000 A1176 20 Avenue_13 Street_10 300 N 
17091.0000 A1177 20 Avenue_19 Street_6 300 N 
17102.0000 A1178 20 Avenue_17 Avenue_12 300 N 
17120.0000 A1179 20 Hospital_21 Street_6 300 N 
17136.0000 A1180 20 Avenue_16 Street_7 300 N 
17151.0000 A1181 20 Avenue_15 Street_9 300 N 
17168.0000 A1182 20 Street_8 Avenue_18 300 N 
17184.0000 A1183 20 DENVpatients_0 Street_1 300 N 
17199.0000 A1184 20 Street_10 Avenue_19 300 N 
17213.0000 A1185 20 Street_9 Street_7 300 N 
17225.0000 A1186 20 Street_3 Street_5 300 N 
17244.0000 A1187 20 Avenue_12 Avenue_11 300 N 
17256.0000 A1188 20 Avenue_14 Avenue_20 300 N 
17270.0000 A1189 20 Street_6 Avenue_15 300 N 
17280.0000 A1190 20 Avenue_18 Street_7 300 N 
17295.0000 A1191 20 Avenue_14 Avenue_11 300 N 
17306.0000 A1192 20 Street_5 Street_7 300 N 
17323.0000 A1193 20 Street_5 Avenue_16 300 N 
17338.0000 A1194 20 Avenue_20 Avenue_18 300 N 
17349.0000 A1195 20 Avenue_13 Street_6 300 N 
17363.0000 A1196 20 Street_2 Street_4 300 N 
17378.0000 A1197 20 Avenue_20 Avenue_18 300 N 
17395.0000 A1198 20 Avenue_13 Avenue_19 300 N 
17413.0000 A1199 20 Avenue_16 Avenue_13 300 N 
17424.0000 A1200 20 Avenue_12 Street_3 300 N 
17440.0000 A1201 20 Street_3 Avenue_13 300 N 
17450.0000 A1202 20 Street_2 Street_5 300 N 
17463.0000 A1203 20 Street_3 Avenue_19 300 N 
17475.0000 A1204 20 Street_10 Avenue_13 300 N 
17490.0000 A1205 20 DENVpatients_0 Avenue_14 300 N 
17508.0000 A1206 20 Avenue_13 Hospital_21 300 N 
17519.0000 A1207 20 Avenue_16 Avenue_12 300 N 
17537.0000 A1208 20 DENVpatients_0 Avenue_17 300 N 
17552.0000 A1209 20 Avenue_12 Street_9 300 N 
17570.0000 A1210 20 Avenue_11 Avenue_15 300 N 
17582.0000 A1211 20 Avenue_19 Street_7 300 N 
17594.0000 A1212 20 Street_3 Avenue_12 300 N 
17612.0000 A1213 20 Avenue_16 Street_5 300 N 
17629.0000 A1214 20 Avenue_15 Avenue_11 300 N 
17641.0000 A1215 20 Street_10 Avenue_19 300 N 
17653.0000 A1216 20 Avenue_17 DENVpatients_0 300 N 
17670.0000 A1217 20 Street_7 Hospital_21 300 N 
17686.0000 A1218 20 Avenue_20 Street_4 300 N 
17697.0000 A1219 20 Street_5 Street_6 300 N 
17714.0000 A1220 20 DENVpatients_0 Avenue_14 300 N 
17727.0000 A1221 20 Street_10 Street_2 300 N 
17740.0000 A1222 20 Street_7 Street_9 300 N 
17751.0000 A1223 20 DENVpatients_0 Street_8 300 N 
17769.0000 A1224 20 Avenue_17 Street_4 300 N 
17782.0000 A1225 20 Avenue_15 Street_7 300 N 
17794.0000 A1226 20 Street_8 Avenue_20 300 N 
17804.0000 A1227 20 Street_1 Street_6 300 N 
17815.0000 A1228 20 DENVpatients_0 Avenue_11 300 N 
17833.0000 A1229 20 Avenue_13 Avenue_15 300 N 
17845.0000 A1230 20 Hospital_21 Street_4 300 N 
17856.0000 A1231 20 Avenue_16 Street_4 300 N 
17870.0000 A1232 20 Street_10 Street_9 300 N 
17885.0000 A1233 20 Avenue_20 Avenue_14 300 N 
17899.0000 A1234 20 DENVpatients_0 Street_4 300 N 
17910.0000 A1235 20 Avenue_12 Avenue_16 300 N 
17928.0000 A1236 20 Avenue_17 Avenue_15 300 N 
17940.0000 A1237 20 DENVpatients_0 Avenue_14 300 N 
17957.0000 A1238 20 Avenue_15 Hospital_21 300 N 
17968.0000 A1239 20 Hospital_21 Avenue_16 300 N 
17981.0000 A1240 20 Avenue_11 Avenue_14 300 N 
17991.0000 A1241 20 Street_8 Avenue_14 300 N 
18008.0000 A1242 20 DENVpatients_0 Street_7 300 N 
18025.0000 A1243 20 Avenue_12 Street_4 300 N 
18036.0000 A1244 20 Street_2 Avenue_13 300 N 
18047.0000 A1245 20 Street_10 Street_6 300 N 
18066.0000 A1246 20 Street_9 Street_10 300 N 
18084.0000 A1247 20 Street_3 Street_4 300 N 
18103.0000 A1248 20 Street_1 Street_2 300 N 
18114.0000 A1249 20 Street_4 Street_8 300 N 
18124.0000 A1250 20 Street_8 Avenue_18 300 N 
18136.0000 A1251 20 Street_10 Avenue_20 300 N 
18147.0000 A1252 20 Avenue_13 DENVpatients_0 300 N 
18158.0000 A1253 20 Street_1 Avenue_12 300 N 
18177.0000 A1254 20 Avenue_20 Street_3 300 N 
18191.0000 A1255 20 Street_7 Street_2 300 N 
18201.0000 A1256 20 DENVpatients_0 Avenue_18 300 N 
18216.0000 A1257 20 Street_10 Avenue_20 300 N 
18228.0000 A1258 20 Street_2 Street_3 300 N 
18240.0000 A1259 20 Avenue_18 Street_7 300 N 
18256.0000 A1260 20 Street_5 Street_10 300 N 
18267.0000 A1261 20 Avenue_20 Avenue_13 300 N 
18277.0000 A1262 20 Street_8 Street_10 300 N 
18293.0000 A1263 20 Avenue_19 Avenue_20 300 N 
18308.0000 A1264 20 DENVpatients_0 Avenue_17 300 N 
18325.0000 A1265 20 Street_2 Avenue_13 300 N 
18339.0000 A1266 20 Street_2 Street_6 300 N 
18355.0000 A1267 20 Street_7 Hospital_21 300 N 
18366.0000 A1268 20 Street_4 Hospital_21 300 N 
18380.0000 A1269 20 Street_1 Avenue_17 300 N 
18391.0000 A1270 20 Avenue_18 Avenue_12 300 N 
18401.0000 A1271 20 Street_1 Avenue_13 300 N 
18418.0000 A1272 20 Avenue_12 Avenue_19 300 N 
18431.0000 A1273 20 Street_1 Avenue_16 300 N 
18443.0000 A1274 20 Street_6 Street_7 300 N 
18453.0000 A1275 20 Street_10 Hospital_21 300 N 
18471.0000 A1276 20 Street_10 Hospital_21 300 N 
18481.0000 A1277 20 Street_9 Hospital_21 300 N 
18496.0000 A1278 20 Hospital_21 Avenue_18 300 N 
18515.0000 A1279 20 Avenue_15 DENVpatients_0 300 N 
18530.0000 A1280 20 Avenue_20 Avenue_14 300 N 
18546.0000 A1281 20 Street_7 Street_4 300 N 
18558.0000 A1282 20 Street_7 Street_2 300 N 
18570.0000 A1283 20 DENVpatients_0 Street_1 300 N 
18580.0000 A1284 20 Avenue_17 Street_9 300 N 
18596.0000 A1285 20 Avenue_14 Street_3 300 N 
18615.0000 A1286 20 Avenue_11 Avenue_15 300 N 
18633.0000 A1287 20 Street_5 Avenue_18 300 N 
18643.0000 A1288 20 Street_5 Avenue_15 300 N 
18657.0000 A1289 20 Street_4 Avenue_14 300 N 
18675.0000 A1290 20 Street_3 Street_5 300 N 
18691.0000 A1291 20 Street_3 Avenue_19 300 N 
18710.0000 A1292 20 Street_4 DENVpatients_0 300 N 
18722.0000 A1293 20 Street_3 Avenue_14 300 N 
18733.0000 A1294 20 Street_2 Avenue_12 300 N 
18746.0000 A1295 20 Avenue_13 Avenue_18 300 N 
18758.0000 A1296 20 Street_9 DENVpatients_0 300 N 
18770.0000 A1297 20 Avenue_18 Avenue_11 300 N 
18783.0000 A1298 20 Street_3 Street_10 300 N 
18794.0000 A1299 20 DENVpatients_0 Street_1 300 N 
18805.0000 A1300 20 Street_10 Street_2 300 N 
18815.0000 A1301 20 Street_3 Hospital_21 300 N 
18831.0000 A1302 20 DENVpatients_0 Street_3 300 N 
18847.0000 A1303 20 DENVpatients_0 Street_5 300 N 
18858.0000 A1304 20 Street_4 Avenue_14 300 N 
18873.0000 A1305 20 Street_9 Street_5 300 N 
18889.0000 A1306 20 Avenue_19 Street_3 300 N 
18901.0000 A1307 20 Avenue_15 Street_6 300 N 
18918.0000 A1308 20 Avenue_11 Street_5 300 N 
18929.0000 A1309 20 Avenue_15 Avenue_14 300 N 
18946.0000 A1310 20 Avenue_14 Street_6 300 N 
18964.0000 A1311 20 Street_7 Street_3 300 N 
18980.0000 A1312 20 Avenue_15 Street_10 300 N 
18996.0000 A1313 20 Street_7 Street_2 300 N 
19014.0000 A1314 20 Street_3 Avenue_20 300 N 
19025.0000 A1315 20 Avenue_12 Street_9 300 N 
19044.0000 A1316 20 Street_3 Avenue_17 300 N 
19059.0000 A1317 20 Street_9 Avenue_18 300 N 
19077.0000 A1318 20 Avenue_17 Avenue_13 300 N 
19092.0000 A1319 20 DENVpatients_0 Avenue_19 300 N 
19105.0000 A1320 20 DENVpatients_0 Street_7 300 N 
19123.0000 A1321 20 Street_3 Avenue_11 300 N 
19133.0000 A1322 20 Avenue_15 Avenue_14 300 N 
19147.0000 A1323 20 Avenue_20 Avenue_12 300 N 
19163.0000 A1324 20 Street_1 Street_10 300 N 
19174.0000 A1325 20 Avenue_15 DENVpatients_0 300 N 
19188.0000 A1326 20 Avenue_15 Street_5 300 N 
19207.0000 A1327 20 Hospital_21 Street_3 300 N 
19219.0000 A1328 20 Street_6 Avenue_11 300 N 
19233.0000 A1329 20 Avenue_19 DENVpatients_0 300 N 
19249.0000 A1330 20 Street_1 Avenue_15 300 N 
19261.0000 A1331 20 Street_2 Avenue_17 300 N 
19272.0000 A1332 20 Avenue_12 Street_2 300 N 
19289.0000 A1333 20 Street_5 Avenue_19 300 N 
19306.0000 A1334 20 Street_7 Avenue_14 300 N 
19320.0000 A1335 20 Avenue_11 Street_6 300 N 
19330.0000 A1336 20 Avenue_12 Hospital_21 300 N 
19349.0000 A1337 20 Street_5 Avenue_18 300 N 
19361.0000 A1338 20 Avenue_13 Avenue_11 300 N 
19374.0000 A1339 20 Street_4 Street_1 300 N 
19386.0000 A1340 20 Avenue_19 Avenue_17 300 N 
19396.0000 A1341 20 Street_4 Avenue_11 300 N 
19409.0000 A1342 20 Street_5 Avenue_17 300 N 
19426.0000 A1343 20 Street_2 DENVpatients_0 300 N 
19440.0000 A1344 20 Avenue_15 Street_9 300 N 
19451.0000 A1345 20 Street_4 Street_9 300 N 
19461.0000 A1346 20 Avenue_11 Avenue_16 300 N 
19474.0000 A1347 20 Street_3 Avenue_12 300 N 
19488.0000 A1348 20 Avenue_18 Street_7 300 N 
19507.0000 A1349 20 Street_6 Hospital_21 300 N 
19524.0000 A1350 20 Avenue_20 Avenue_16 300 N 
19543.0000 A1351 20 Avenue_18 Avenue_19 300 N 
19561.0000 A1352 20 Street_3 Avenue_13 300 N 
19571.0000 A1353 20 Street_9 Street_6 300 N 
19585.0000 A1354 20 Avenue_18 Street_4 300 N 
19603.0000 A1355 20 Street_8 Street_5 300 N 
19614.0000 A1356 20 Avenue_15 Avenue_19 300 N 
19624.0000 A1357 20 Street_6 Street_7 300 N 
19641.0000 A1358 20 Street_5 Street_2 300 N 
19653.0000 A1359 20 Street_2 Avenue_20 300 N 
19672.0000 A1360 20 Avenue_19 Avenue_20 300 N 
19689.0000 A1361 20 Street_10 Avenue_18 300 N 
19703.0000 A1362 20 Street_7 Avenue_20 300 N 
19719.0000 A1363 20 Street_1 Avenue_20 300 N 
19730.0000 A1364 20 Street_9 Avenue_16 300 N 
19741.0000 A1365 20 Avenue_19 Avenue_20 300 N 
19756.0000 A1366 20 Avenue_15 Avenue_16 300 N 
19771.0000 A1367 20 Hospital_21 Street_6 300 N 
19784.0000 A1368 20 Street_3 Street_2 300 N 
19797.0000 A1369 20 Street_4 Street_3 300 N 
19808.0000 A1370 20 DENVpatients_0 Street_9 300 N 
19821.0000 A1371 20 Avenue_14 Avenue_11 300 N 
19834.0000 A1372 20 Street_2 Avenue_11 300 N 
19847.0000 A1373 20 Street_2 DENVpatients_0 300 N 
19861.0000 A1374 20 Street_7 Avenue_15 300 N 
19880.0000 A1375 20 Avenue_11 Avenue_16 300 N 
19894.0000 A1376 20 Avenue_18 Avenue_14 300 N 
19913.0000 A1377 20 Avenue_15 Street_1 300 N 
19925.0000 A1378 20 Avenue_12 Avenue_11 300 N 
19935.0000 A1379 20 Avenue_15 Avenue_13 300 N 
19951.0000 A1380 20 Avenue_16 Avenue_18 300 N 
19969.0000 A1381 20 Street_1 Street_9 300 N 
19981.0000 A1382 20 Street_1 Street_5 300 N 
19996.0000 A1383 20 DENVpatients_0 Avenue_20 300 N 
20006.0000 A1384 20 Avenue_19 Street_1 300 N 
20021.0000 A1385 20 Avenue_11 Avenue_12 300 N 
20033.0000 A1386 20 Street_7 Street_5 300 N 
20046.0000 A1387 20 Street_7 Street_5 300 N 
20061.0000 A1388 20 Street_2 Street_7 300 N 
20075.0000 A1389 20 Avenue_14 Street_2 300 N 
20086.0000 A1390 20 Avenue_13 Avenue_16 300 N 
20098.0000 A1391 20 Street_2 Street_3 300 N 
20115.0000 A1392 20 Street_9 Avenue_14 300 N 
20126.0000 A1393 20 DENVpatients_0 Avenue_16 300 N 
20144.0000 A1394 20 Avenue_16 Street_6 300 N 
20155.0000 A1395 20 Street_5 Street_2 300 N 
20166.0000 A1396 20 Street_10 Avenue_16 300 N 
20180.0000 A1397 20 DENVpatients_0 Avenue_20 300 N 
20193.0000 A1398 20 Avenue_12 Avenue_16 300 N 
20204.0000 A1399 20 Avenue_16 Street_1 300 N 
20223.0000 A1400 20 Street_4 Avenue_13 300 N 
20238.0000 A1401 20 Avenue_18 Street_7 300 N 
20255.0000 A1402 20 Street_8 Street_1 300 N 
20270.0000 A1403 20 Street_3 Street_8 300 N 
20288.0000 A1404 20 DENVpatients_0 Street_3 300 N 
20301.0000 A1405 20 Street_3 Street_2 300 N 
20311.0000 A1406 20 Street_2 Street_3 300 N 
20327.0000 A1407 20 Avenue_11 Hospital_21 300 N 
20342.0000 A1408 20 Avenue_18 Street_10 300 N 
20359.0000 A1409 20 Street_10 Street_9 300 N 
20371.0000 A1410 20 Avenue_20 Avenue_12 300 N 
20386.0000 A1411 20 Avenue_13 Avenue_19 300 N 
20399.0000 A1412 20 Street_6 Avenue_20 300 N 
20409.0000 A1413 20 Street_4 Avenue_12 300 N 
20424.0000 A1414 20 Avenue_16 Street_6 300 N 
20434.0000 A1415 20 Street_2 Street_5 300 N 
20444.0000 A1416 20 Street_1 Street_2 300 N 
20457.0000 A1417 20 Street_10 Street_9 300 N 
20475.0000 A1418 20 Avenue_12 Street_8 300 N 
20488.0000 A1419 20 DENVpatients_0 Street_2 300 N 
20505.0000 A1420 20 Avenue_14 Street_7 300 N 
20522.0000 A1421 20 Avenue_15 Avenue_16 300 N 
20541.0000 A1422 20 Street_2 Avenue_19 300 N 
20560.0000 A1423 20 Avenue_11 Street_8 300 N 
20577.0000 A1424 20 Street_2 Street_1 300 N 
20590.0000 A1425 20 Street_10 Avenue_11 300 N 
20604.0000 A1426 20 Hospital_21 DENVpatients_0 300 N 
20622.0000 A1427 20 Avenue_14 Street_1 300 N 
20639.0000 A1428 20 Street_10 Avenue_13 300 N 
20656.0000 A1429 20 Street_9 Street_7 300 N 
20666.0000 A1430 20 Street_7 Street_6 300 N 
20679.0000 A1431 20 Avenue_18 Street_9 300 N 
20696.0000 A1432 20 Street_8 Avenue_14 300 N 
20706.0000 A1433 20 Hospital_21 Avenue_16 300 N 
20723.0000 A1434 20 Street_9 Hospital_21 300 N 
20739.0000 A1435 20 Street_8 DENVpatients_0 300 N 
20751.0000 A1436 20 DENVpatients_0 Street_1 300 N 
20768.0000 A1437 20 Street_6 Street_1 300 N 
20779.0000 A1438 20 Street_8 Avenue_12 300 N 
20792.0000 A1439 20 Avenue_15 Avenue_16 300 N 
20809.0000 A1440 20 Street_5 Avenue_11 300 N 
20824.0000 A1441 20 Street_1 DENVpatients_0 300 N 
20838.0000 A1442 20 Avenue_17 Street_5 300 N 
20854.0000 A1443 20 Avenue_14 Street_2 300 N 
20864.0000 A1444 20 Avenue_16 Avenue_19 300 N 
20875.0000 A1445 20 Street_1 Avenue_14 300 N 
20885.0000 A1446 20 Street_8 Street_1 300 N 
20898.0000 A1447 20 DENVpatients_0 Street_9 300 N 
20916.0000 A1448 20 Street_5 Avenue_14 300 N 
20934.0000 A1449 20 Avenue_12 Avenue_17 300 N 
20949.0000 A1450 20 Street_3 Street_1 300 N 
20966.0000 A1451 20 Avenue_14 Street_7 300 N 
20980.0000 A1452 20 Street_5 Street_3 300 N 
20993.0000 A1453 20 Avenue_14 Street_2 300 N 
21007.0000 A1454 20 Street_5 Avenue_15 300 N 
21017.0000 A1455 20 Street_4 Street_7 300 N 
21029.0000 A1456 20 Street_7 Avenue_11 300 N 
21040.0000 A1457 20 Street_9 Street_1 300 N 
21056.0000 A1458 20 Street_8 Street_1 300 N 
21067.0000 A1459 20 Street_9 Street_3 300 N 
21079.0000 A1460 20 Street_8 DENVpatients_0 300 N 
21089.0000 A1461 20 Avenue_15 Street_10 300 N 
21106.0000 A1462 20 Street_8 Avenue_19 300 N 
